download_count,project
1708391,"opentelemetry-resourcedetector-docker"
1707783,"lunardate"
1706340,"ariadne-codegen"
1706205,"pyre-extensions"
1705926,"backports-functools-lru-cache"
1705760,"flpc"
1705028,"dash-extensions"
1704651,"scooby"
1703419,"lazy-model"
1702850,"openvino-telemetry"
1702710,"ndjson"
1701204,"mypy-boto3-cloudwatch"
1697074,"portion"
1696353,"virtualenv-clone"
1696297,"tentaclio-s3"
1695846,"splunk-sdk"
1691334,"pyxdg"
1691266,"word2number"
1689153,"django-ses"
1686957,"pykakasi"
1686695,"telnetlib3"
1686302,"mkdocs-section-index"
1685829,"extension-helpers"
1685236,"submitit"
1685141,"vispy"
1683733,"mkdocs-redirects"
1680813,"pywebview"
1679960,"jinja2-cli"
1678810,"better-profanity"
1678439,"dash-core-components"
1678224,"opentelemetry-instrumentation-google-genai"
1677333,"thriftpy2"
1676842,"adyen"
1674665,"jsonata-python"
1672711,"aioodbc"
1671257,"hsluv"
1670958,"django-htmx"
1664410,"dash-html-components"
1663593,"azure-mgmt"
1662785,"dash-table"
1662770,"aistudio-sdk"
1662651,"palettable"
1662217,"azure-mgmt-commerce"
1661099,"aws-cdk-aws-glue-alpha"
1660500,"feedparser-sgmllib"
1659324,"itypes"
1657496,"confuse"
1656715,"nothing"
1654916,"setuptools-download"
1653400,"azure-mgmt-scheduler"
1651980,"unitycatalog-ai"
1650975,"apify-shared"
1650835,"os-service-types"
1650035,"azure-mgmt-powerbiembedded"
1648888,"apache-airflow-providers-mongo"
1648304,"azure-mgmt-hanaonazure"
1648128,"opentelemetry-propagator-gcp"
1647586,"graphiti-core"
1647533,"azure-mgmt-managementpartner"
1647429,"azure-mgmt-machinelearningcompute"
1645693,"pulumi-random"
1645280,"livekit-local-inference"
1644852,"azureml-core"
1644240,"pvlib"
1642698,"azure-mgmt-devspaces"
1640682,"ragas"
1638863,"sasl"
1637523,"mike"
1637236,"locust-plugins"
1636519,"stdlib-list"
1635791,"apache-airflow-providers-dbt-cloud"
1634007,"mkdocs-git-revision-date-localized-plugin"
1633871,"azure-servicemanagement-legacy"
1633607,"azure-containerregistry"
1630072,"columnar"
1629877,"onnx2tf"
1625030,"azure-applicationinsights"
1624833,"tree-sitter-groovy"
1621708,"tree-sitter-powershell"
1621603,"mdutils"
1619970,"apeye-core"
1619879,"mcp-proxy"
1617898,"jinja2-time"
1617559,"aws-cdk-aws-lambda-python-alpha"
1617412,"art"
1615692,"fastprogress"
1613802,"docxcompose"
1611773,"apache-airflow-providers-apache-iceberg"
1611131,"ddt"
1610834,"rope"
1610122,"autovizwidget"
1609412,"hdijupyterutils"
1609353,"databricks-labs-remorph"
1607851,"dramatiq"
1607679,"lambdapdk"
1604291,"alembic-utils"
1600645,"oslo-serialization"
1600435,"pact-python"
1597532,"flake8-import-order"
1595227,"uipath-dev"
1594356,"ibm-cos-sdk"
1593923,"aiocsv"
1593524,"types-aiobotocore-rds"
1592788,"coreapi"
1591618,"tree-sitter-objc"
1591222,"langchain-chroma"
1587165,"pytrends"
1586409,"sanic"
1585832,"sklearn"
1581165,"django-object-actions"
1580268,"m3u8"
1579390,"pgeocode"
1578491,"langchain-postgres"
1577536,"fastapi-users"
1577307,"flask-mail"
1575848,"airbyte-cdk"
1575087,"esptool"
1572996,"lm-eval"
1571890,"setuptools-git-versioning"
1570213,"mockito"
1568552,"coredis"
1568314,"application-properties"
1567871,"cliff"
1567267,"ephem"
1566969,"webtest"
1566663,"asammdf"
1566144,"imagecodecs"
1565942,"ipy"
1562090,"fiddle"
1560320,"django-pydantic-field"
1560219,"robust-downloader"
1559786,"pytest-test-groups"
1559231,"django-widget-tweaks"
1558626,"ruptures"
1558567,"jupyter-ydoc"
1558160,"pynetbox"
1557117,"xlsx2csv"
1556370,"runez"
1556065,"pyhmmer"
1554509,"mini-racer"
1553465,"s3cmd"
1553115,"spandrel"
1553085,"libusb-package"
1551905,"reportportal-client"
1551611,"apipkg"
1548879,"browsergym-core"
1548228,"python-debian"
1546487,"pebble"
1545408,"pytest-testinfra"
1544591,"jsonschema2md"
1543548,"mailchimp-marketing"
1543346,"sparse"
1543262,"nvidia-cufft-cu11"
1542262,"openstacksdk"
1541354,"firecrawl"
1540427,"nvidia-cusparse-cu11"
1539846,"clikit"
1539820,"import-deps"
1539449,"nvidia-cusolver-cu11"
1538514,"undetected-chromedriver"
1538211,"breathe"
1538107,"nemo-toolkit"
1538038,"nvidia-curand-cu11"
1537398,"nvidia-cuda-cupti-cu11"
1537096,"itables"
1536564,"diceware"
1536469,"interrogate"
1536190,"casadi"
1535864,"linecache2"
1535427,"flask-marshmallow"
1534132,"pudb"
1533884,"tree-sitter-zig"
1533411,"cron-validator"
1532376,"python-lsp-server"
1531476,"panel-material-ui"
1531411,"traceback2"
1531109,"fasttext-predict"
1530341,"standard-sunau"
1530101,"crowdstrike-falconpy"
1527626,"agent-framework"
1527366,"flatdict"
1526601,"textfsm"
1526565,"filesplit"
1525817,"sanic-routing"
1525527,"django-pgtrigger"
1524826,"tree-sitter-julia"
1524657,"nvidia-nvtx-cu11"
1523637,"solders"
1523250,"nvidia-cutlass-dsl-libs-cu12"
1520657,"naked"
1517719,"torch-geometric"
1517153,"python-fsutil"
1516177,"envoy-data-plane"
1513759,"mkdocs-gen-files"
1512247,"tree-sitter-verilog"
1510471,"lintrunner"
1508368,"pymarkdownlnt"
1504507,"sparsediffpy"
1502720,"flask-openid"
1498562,"mmcif"
1498380,"jupyter-server-ydoc"
1497795,"idf-component-manager"
1497347,"nvidia-cuda-tileiras"
1497051,"biothings-client"
1497050,"python-jsonpath"
1496365,"zensical"
1496054,"dnslib"
1495051,"ruyaml"
1494073,"pulumi-gcp"
1492943,"types-oauthlib"
1492110,"livekit-plugins-noise-cancellation"
1491144,"mplcursors"
1490968,"readabilipy"
1490797,"confusable-homoglyphs"
1490307,"debtcollector"
1487380,"spacy-curated-transformers"
1483863,"pyopengl-accelerate"
1482283,"argparse-dataclass"
1480560,"jinja-partials"
1480363,"jupyter-kernel-gateway"
1479812,"azure-multiapi-storage"
1479713,"unitycatalog-openai"
1479670,"wand"
1479387,"datacontract-cli"
1479172,"jcs"
1478670,"tree-sitter-fortran"
1478501,"astral"
1476675,"ruamel-yaml-jinja2"
1476184,"docformatter"
1476016,"pytest-flask"
1475835,"pyudev"
1475808,"autocommand"
1474576,"sagemaker-schema-inference-artifacts"
1473625,"defusedcsv"
1472815,"nvidia-nccl-cu11"
1472373,"pysimdjson"
1471741,"jsons"
1471667,"envyaml"
1471148,"py-ubjson"
1470710,"python-benedict"
1468965,"mygene"
1468745,"collate-sqllineage"
1467915,"mongomock-motor"
1467669,"taskiq-redis"
1467370,"workalendar"
1465673,"pdbpp"
1465012,"whisperx"
1464555,"stomp-py"
1462854,"qiskit"
1460664,"delta-sharing"
1460565,"neptune-scale"
1459832,"pyroscope-otel"
1455921,"pybytebuffer"
1454938,"fancycompleter"
1451162,"autopage"
1448755,"databricks-openai"
1448642,"aiodocker"
1448451,"django-pgactivity"
1447553,"json2html"
1444680,"django-mptt"
1441131,"modin"
1440233,"pystan"
1439593,"flask-smorest"
1439209,"mypy-boto3-events"
1438957,"bedrock-agentcore-starter-toolkit"
1438346,"csvw"
1437398,"minify-html"
1437184,"coiled"
1437061,"pytest-freezegun"
1436414,"django-unfold"
1434855,"pact-python-ffi"
1434845,"tableauhyperapi"
1434301,"alphashape"
1434101,"django-auditlog"
1433701,"esp-idf-kconfig"
1433597,"pem"
1433550,"types-xmltodict"
1433260,"html-text"
1432198,"mkdocs-glightbox"
1432193,"types-flask"
1432129,"hatchet-sdk"
1431771,"types-pyserial"
1431199,"faststream"
1426701,"fastapi-mail"
1425870,"pythainlp"
1425714,"django-pglock"
1425625,"awkward"
1424961,"zipfile36"
1424048,"sparqlwrapper"
1423771,"nvidia-cuda-nvdisasm"
1423318,"pyomo"
1422590,"mdformat-gfm"
1421523,"humming-kernels"
1421083,"flake8-noqa"
1420921,"configcat-client"
1420056,"shellescape"
1419764,"mysql-connector"
1419455,"docstring-to-markdown"
1417956,"langchain-fireworks"
1417183,"meshcat"
1416943,"openhands-agent-server"
1415027,"shandy-sqlfmt"
1412545,"mlx-lm"
1412536,"stable-baselines3"
1412445,"apache-airflow-providers-datadog"
1412069,"django-admin-sortable2"
1412041,"hvplot"
1411488,"dropbox-sign"
1410769,"sqlite-utils"
1410295,"tf-keras-nightly"
1410155,"py-walk"
1408664,"sparkdantic"
1407126,"jsonpath-rw-ext"
1405841,"s3torchconnectorclient"
1402572,"fastwarc"
1402157,"trio-typing"
1402117,"construct-typing"
1401982,"sshpubkeys"
1401832,"enum-tools"
1401472,"stagehand"
1401439,"x-transformers"
1400191,"neptune-query"
1399749,"ldfparser"
1399193,"contextvars"
1399183,"pyexcel-xlsx"
1398661,"businesstimedelta"
1397896,"scrapy-playwright"
1397267,"google-cloud-pipeline-components"
1396838,"pyvista"
1396683,"spglib"
1392623,"pytgcalls"
1391931,"cuid"
1391453,"bio"
1390845,"types-aiobotocore-cloudformation"
1390227,"wechatpayv3"
1390171,"pyroute2"
1389663,"google-cloud-modelarmor"
1389189,"tqdm-loggable"
1389181,"vl-convert-python"
1387734,"pypiwin32"
1387355,"supervision"
1386514,"elasticsearch-dbapi"
1385739,"colored"
1385718,"pulumi-kubernetes"
1385602,"ably"
1385543,"mdx-truly-sane-lists"
1384741,"smg-grpc-proto"
1384650,"gprofiler-official"
1383989,"pytest-freezer"
1382674,"guppy3"
1380947,"jsonalias"
1379846,"zipfile-zstd"
1378074,"textstat"
1377896,"segments"
1376652,"kconfiglib"
1375973,"opentelemetry-instrumentation-aiohttp-server"
1375874,"setuptools-golang"
1374454,"visions"
1374430,"patool"
1373428,"asyncclick"
1372352,"pyocd"
1371429,"runpod"
1369970,"adbc-driver-sqlite"
1369936,"darkdetect"
1368520,"awsglue-dev"
1368348,"django-migration-linter"
1367912,"pinecone-client"
1365991,"django-admin-rangefilter"
1365443,"strawberry-graphql-django"
1363368,"gurobipy"
1362501,"textual-serve"
1361255,"pyrootutils"
1359937,"surge-api"
1359618,"xenon"
1358285,"py-openapi-schema-to-json-schema"
1355661,"sphinxcontrib-websupport"
1355272,"traittypes"
1355211,"s3torchconnector"
1353825,"open-data-contract-standard"
1353060,"opentelemetry-exporter-prometheus-remote-write"
1352481,"connect-python"
1352315,"unsloth-zoo"
1351965,"pydevd"
1351698,"pylint-pydantic"
1351638,"imgaug"
1351173,"intake"
1349439,"procrastinate"
1349377,"fastapi-users-db-sqlalchemy"
1347352,"dlinfo"
1346996,"chonkie"
1345799,"raven"
1345391,"aiorwlock"
1345082,"inscriptis"
1345008,"opentelemetry-instrumentation-click"
1344853,"parsley"
1343545,"application-file-scanner"
1341501,"perfetto"
1341457,"vadersentiment"
1341218,"flake8-print"
1340778,"ps-mem"
1338228,"botframework-connector"
1336440,"pybind11-stubgen"
1336246,"plotext"
1335688,"cmaes"
1335467,"types-chardet"
1335412,"botbuilder-schema"
1335110,"pyaudio"
1334257,"mcp-server-qdrant"
1333594,"throttler"
1333364,"ntc-templates"
1333322,"bibtexparser"
1332680,"vercel-workers"
1331765,"fredapi"
1331713,"scikit-build"
1331116,"match"
1330857,"dagster-pandas"
1330521,"dataclasses-avroschema"
1330386,"flask-debugtoolbar"
1328978,"asyncache"
1328898,"unicorn"
1328127,"sagemaker-serve"
1327555,"truss"
1327377,"docstring-parser-fork"
1327233,"django-picklefield"
1327045,"mlx"
1326498,"opentelemetry-resourcedetector-process"
1325942,"opentelemetry-container-distro"
1325463,"schwifty"
1324179,"purecloudplatformclientv2"
1324051,"rollbar"
1323965,"types-decorator"
1321573,"django-cacheops"
1320441,"saxonche"
1319556,"types-docker"
1319121,"langchain-mistralai"
1318984,"databricks-mcp"
1317625,"resiliparse"
1316242,"python-statemachine"
1316222,"sagemaker-train"
1313205,"torchrl"
1313048,"textwrap3"
1313042,"jsonmerge"
1311233,"cvxopt"
1311026,"livekit-plugins-cartesia"
1310415,"molecule-plugins"
1309583,"lkml"
1309072,"ebooklib"
1308109,"httpstan"
1306533,"nicegui"
1305686,"sagemaker-mlops"
1305007,"datacontract-specification"
1304236,"lhotse"
1302690,"esp-coredump"
1301295,"esp-idf-size"
1301211,"eccodes"
1300506,"click-help-colors"
1300257,"pyppeteer"
1299886,"jupyter-server-fileid"
1299316,"nvidia-cuda-nvcc-cu12"
1298499,"aws-cdk-asset-kubectl-v20"
1297270,"nncf"
1297087,"ntplib"
1296690,"crispy-bootstrap5"
1295563,"sqlakeyset"
1294223,"crontab"
1293845,"python-liquid"
1293586,"inngest"
1293583,"msgpack-python"
1293421,"artifacts-keyring"
1293344,"htmlmin2"
1292386,"unittest2"
1291989,"deepl"
1291977,"pysam"
1290473,"pyserde"
1289838,"path"
1289290,"pytoolconfig"
1288119,"paste"
1287518,"mkdocs-literate-nav"
1286590,"mcp-server-odoo"
1286534,"gilknocker"
1284731,"pytest-alembic"
1284344,"pymongocrypt"
1283998,"lizard"
1283535,"graphframes-py"
1282582,"python-subunit"
1281350,"troposphere"
1281234,"onnxslim"
1279811,"evidently"
1278961,"sqlite-fts4"
1278707,"miscreant"
1278094,"etuples"
1277556,"sphinx-book-theme"
1277357,"cons"
1277216,"objgraph"
1276123,"pandas-datareader"
1275993,"hatchling-autoextras-hook"
1275417,"whoosh"
1273178,"luigi"
1269719,"hmmlearn"
1269718,"py-mini-racer"
1269365,"django-modeltranslation"
1269060,"platformio"
1268792,"logical-unification"
1268281,"gitlint-core"
1267939,"kedro-viz"
1267591,"django-admin-list-filter-dropdown"
1267485,"openhands-aci"
1267450,"pysher"
1266576,"minikanren"
1266214,"numbers-parser"
1266055,"hidapi"
1265983,"gsutil"
1265457,"deepspeed"
1263840,"jaraco-collections"
1263014,"apache-airflow-providers-redis"
1262239,"botbuilder-core"
1262035,"rfc3339"
1261380,"botframework-streaming"
1260579,"requests-pkcs12"
1260439,"silero-vad"
1260266,"eigenpy"
1258419,"pulsar-client"
1256950,"cos-python-sdk-v5"
1256349,"awscli-local"
1255151,"pybacklogpy"
1254936,"google-cloud-os-config"
1253785,"memoization"
1253425,"json-stream-rs-tokenizer"
1252427,"poly-eip712-structs"
1251240,"openevals"
1250971,"elasticsearch8"
1249674,"pysen"
1247443,"transformations"
1246075,"scikit-video"
1245935,"snakemake-interface-common"
1245873,"google-cloud-org-policy"
1245469,"yarg"
1245369,"aaaaaaaaa"
1244648,"clandestined"
1243337,"py-order-utils"
1241586,"canmatrix"
1240909,"backports-weakref"
1240259,"pytrec-eval-terrier"
1236220,"dbt-fabricspark"
1235885,"flask-dance"
1235484,"rlpycairo"
1234956,"snakemake-interface-storage-plugins"
1234828,"open-webui"
1234277,"netmiko"
1233796,"json-stream"
1232882,"objprint"
1232845,"rauth"
1232737,"equinox"
1232480,"annoy"
1232124,"jsmin"
1232081,"pyro-ppl"
1230606,"syllapy"
1228976,"backports-tempfile"
1228728,"pipecat-ai"
1227709,"bumpversion"
1227363,"mailjet-rest"
1225690,"python-memcached"
1225182,"ibm-cos-sdk-core"
1224039,"tinker"
1223637,"tensorflow-probability"
1223435,"ibm-cos-sdk-s3transfer"
1223188,"publish-event-sns"
1223149,"django-rest-polymorphic"
1223131,"pyro-api"
1221815,"py-consul"
1221732,"fastrlock"
1218912,"ansiwrap"
1218528,"infisicalsdk"
1217846,"pytest-pretty"
1217790,"django-constance"
1217279,"awkward-cpp"
1217070,"mkdocs-click"
1216617,"rangehttpserver"
1216227,"uipath-platform"
1212955,"clamd"
1212535,"adjusttext"
1212302,"pytelegrambotapi"
1210795,"phik"
1210453,"halo"
1210220,"coveralls"
1209952,"elementary-data"
1209617,"typos"
1208404,"returns"
1207391,"azure-schemaregistry"
1206666,"py-ecc"
1206242,"django-safedelete"
1205968,"datasketches"
1205840,"customtkinter"
1205472,"lpips"
1205304,"pytest-opentelemetry"
1205223,"config"
1204658,"taskipy"
1202985,"typesense"
1202067,"htmldocx"
1199195,"robotframework-robocop"
1197820,"legacy-api-wrap"
1196300,"docker-compose"
1194859,"html5tagger"
1194341,"icmplib"
1193654,"cantools"
1192580,"fsspec-xrootd"
1192529,"grapheme"
1192374,"vercel-oidc"
1192125,"httpretty"
1191186,"xrootd"
1190511,"layoutparser"
1189542,"vercel-headers"
1188953,"y-py"
1188603,"graphene-django"
1188261,"mdformat-frontmatter"
1187469,"apache-airflow-providers-apache-spark"
1187026,"pytest-qt"
1186997,"asynciolimiter"
1186871,"sqlean-py"
1186386,"gspread-formatting"
1186166,"sktime"
1185293,"pipablepytorch3d"
1183641,"maison"
1182494,"marshmallow-union"
1181991,"django-multiselectfield"
1181610,"box-sdk-gen"
1181183,"recommonmark"
1180709,"kaldiio"
1180408,"python-keystoneclient"
1180010,"spark-nlp"
1178932,"patchelf-wrapper"
1178445,"django-colorfield"
1177838,"lzfse"
1177680,"dvc-s3"
1177179,"coreschema"
1174642,"livekit-plugins-google"
1173132,"confluent-kafka-stubs"
1172497,"google-cloud-asset"
1172235,"azure-mgmt-redisenterprise"
1170995,"pytest-describe"
1170073,"splink"
1169727,"ocrmypdf"
1168749,"perplexityai"
1168521,"findlibs"
1168416,"cw-rpa"
1167161,"facexlib"
1166930,"tableau-api-lib"
1164979,"dagster-gcp"
1164057,"codecov"
1163884,"wordninja"
1163264,"ast-grep-py"
1163202,"google-cloud-access-context-manager"
1162583,"uproot"
1161075,"aiomqtt"
1159960,"dbt-athena"
1159768,"gpytorch"
1159248,"flagsmith"
1158796,"unstructured-inference"
1157811,"petl"
1155229,"pylogbeat"
1153941,"mkdocs-panzoom-plugin"
1153548,"pydantic-argparse"
1153061,"urlextract"
1152958,"python-redis-lock"
1151501,"tracerite"
1151332,"okta"
1151092,"pdf2docx"
1146237,"httpie"
1146230,"py-moneyed"
1145267,"nvidia-cutlass-dsl-libs-core"
1144967,"uipath-llm-client"
1143601,"mediapy"
1143073,"mozilla-django-oidc"
1143012,"prefect-github"
1142139,"numpy-quaternion"
1141789,"rioxarray"
1140055,"mypy-boto3-dataexchange"
1139728,"lcov-cobertura"
1139454,"linear-operator"
1139358,"pyecharts"
1138371,"lintrunner-adapters"
1135075,"ntlm-auth"
1134313,"g2p-en"
1132974,"gevent-websocket"
1132178,"pyvisa"
1132175,"mohawk"
1132147,"evdev"
1131339,"apache-superset"
1130691,"mlxtend"
1129395,"yamlfix"
1129000,"msgpack-numpy"
1128892,"azureml-featurestore"
1128574,"measurement"
1127128,"frictionless"
1126979,"mergepythonclient"
1126580,"robotframework-browser"
1126178,"jinjanator"
1125033,"exifread"
1124621,"fhirpy"
1124612,"apache-airflow-providers-pagerduty"
1123027,"clang"
1122467,"cmsis-pack-manager"
1121912,"jsonfield"
1121728,"insightface"
1121112,"geojson-pydantic"
1121028,"django-postgres-copy"
1120899,"gemmi"
1120895,"arize-phoenix-client"
1120550,"ecos"
1120316,"mkdocs-awesome-nav"
1119778,"chz"
1119071,"zipfile-deflate64"
1118737,"bindep"
1118607,"smg-grpc-servicer"
1118600,"daft"
1117991,"scenedetect"
1117545,"jinjanator-plugins"
1116814,"blessings"
1116772,"stanza"
1116619,"manhole"
1114521,"starlette-compress"
1112993,"angr"
1112744,"solana"
1112524,"owlrl"
1110442,"ypy-websocket"
1109895,"langchain-xai"
1109468,"scikit-network"
1108957,"npmai"
1108904,"uipath-runtime"
1108486,"python-fasthtml"
1107523,"openhands"
1107280,"plyfile"
1106729,"jaro-winkler"
1106650,"glob2"
1105874,"pin"
1103710,"treepoem"
1102342,"selenium-wire"
1101593,"fastapi-utils"
1100563,"pystray"
1100087,"razorpay"
1099790,"rpmfile"
1099209,"cmakelang"
1096734,"azure-ai-contentunderstanding"
1095601,"django-vite"
1094040,"dict2xml"
1092305,"utm"
1092188,"collate-data-diff"
1091895,"snowflake-cli"
1091491,"xdoctest"
1089726,"pandas-flavor"
1088949,"s5cmd"
1088070,"gpustat"
1086732,"py-asciimath"
1086330,"twirp"
1086313,"mcp-server-fetch"
1085695,"fixedwidth"
1085006,"openapi-schema-pydantic"
1084707,"tempora"
1084450,"koalas"
1084027,"pydrive2"
1083846,"zipstream-ng"
1083574,"nlopt"
1082630,"pyxirr"
1082161,"abnf"
1082111,"django-guardian"
1080380,"pynose"
1080151,"mslex"
1079844,"types-authlib"
1079732,"codewords-client"
1078987,"apache-airflow-providers-tableau"
1078606,"mecab-python3"
1078499,"hunter"
1077495,"google-auth-stubs"
1076274,"pyrepl"
1074698,"docker-py"
1070096,"hera"
1069547,"compact-json"
1069199,"cloup"
1069134,"django-types"
1067188,"python-logging-loki"
1067149,"pytest-sftpserver"
1067062,"torchdiffeq"
1067022,"delta-kernel-rust-sharing-wrapper"
1066500,"onfido-python"
1065950,"securesystemslib"
1065312,"chargebee"
1064165,"smbus2"
1063902,"mlx-metal"
1063092,"trustme"
1060012,"splunk-handler"
1059966,"cadquery-ocp"
1059625,"haystack-ai"
1059093,"arch"
1058902,"wagtail"
1058474,"django-json-widget"
1058329,"pyshacl"
1058230,"pyqtgraph"
1057951,"aws-bedrock-token-generator"
1057675,"jsonpath"
1057576,"django-coverage-plugin"
1056308,"autogen-agentchat"
1056169,"google-cloud-error-reporting"
1055275,"session-info2"
1054956,"sigstore"
1054560,"sortedcontainers-stubs"
1054421,"shillelagh"
1053001,"azure-ai-contentsafety"
1052857,"myst-nb"
1052748,"mkdocs-minify-plugin"
1052054,"django-cte"
1051911,"cmeel-boost"
1050770,"aioesphomeapi"
1050069,"fastapi-cache2"
1049784,"codecov-cli"
1049180,"xmljson"
1049051,"reliability"
1048084,"langgraph-checkpoint-redis"
1047999,"rstcheck"
1047201,"pdm-build-locked"
1046838,"pyshark"
1046821,"fasttext-numpy2"
1046174,"microsoft-teams-cards"
1044728,"knockapi"
1044204,"prelude-python-sdk"
1042287,"wmi"
1040817,"microsoft-teams-common"
1039036,"sgp4"
1038784,"pyapns-client"
1038260,"scanpy"
1037408,"langchain-pinecone"
1035917,"django-libsass"
1035556,"thop"
1033869,"akracer"
1033734,"microsoft-teams-api"
1033318,"langchain-mongodb"
1031803,"uipath-core"
1031084,"crypto"
1031026,"apache-airflow-providers-atlassian-jira"
1030988,"django-rq"
1030880,"timeago"
1030754,"collectfasta"
